"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","individualCount","preparations","otherCatalogNumbers","fieldNotes","references","institutionID","county","collectionID","rights","identificationQualifier","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","habitat","coordinateUncertaintyInMeters","georeferenceSources","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","organismQuantity","organismQuantityType","locationRemarks","verbatimTaxonRank","vernacularName","georeferencedDate","acceptedNameUsage","georeferencedBy","georeferenceRemarks","verbatimLocality","previousIdentifications","identificationID","fieldNumber","organismID","datasetID","accessRights","eventID","dynamicProperties","higherGeographyID","locationID","identificationRemarks","infraspecificEpithet","coordinatePrecision","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"101","Emmotum nitens",1042698085,-9.358611,-64.66,"elmms,gass84,gdativ","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:24.084+0000","2014-11-24T14:45:59.378+0000",50,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",65,65,"SOUTH_AMERICA","Rondônia",2012,2,7,"2012-02-07T00:00:00","2018-12-23T09:30:25.014+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:232253","15989","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","Ramal Miratinga, margem esquerda da BR - 364, sentido Rio Branco/AC.","pt","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042698085,"urn:catalog:inpa:herbarium:232253","Collection","Pereira-Silva, G da","251025","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","","2014-09-26T00:00:00.000+0000",NA,"","","","","01.263.896/0015-60","Porto Velho","","License Elements","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Rondônia","brazil",NA,"",NA,NA,NA,"","","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-9.358611,-64.66,"original coordinates","original coordinates outside municipality original in  falls in porto velho"
"102","Emmotum nitens",1096933103,-19.147556,-40.086861,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:00:46.270+0000","2018-12-14T17:00:46.279+0000",143,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","2012-02-13T00:00:00",40,0,"SOUTH_AMERICA","Espírito Santo",2012,2,13,"2012-02-13T00:00:00","2018-12-14T17:00:51.776+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000013710","719","CVRD - Herbário da Reserva Natural Vale","SOORETAMA","","pt","CVRD",1096933103,"BRA:CVRD:CVRD:0000013710","Collection","Siqueira, G.S.","13710","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","<ll>dwc_commonname:</ll> Faia","Geovane S. Siqueira","2018-11-14T12:36:44.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","SOORETAMA","Espírito Santo","brazil",2620,"Sooretama",3205010,-40.147841,-19.071247,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.147556,-40.086861,"original coordinates","original coordinates OK"
"103","Emmotum nitens",1213651099,-15.753056,-47.6425,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:02:06.992+0000","2018-08-03T19:56:09.845+0000",119,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","2012-06-01T00:00:00",972,0,"SOUTH_AMERICA","Distrito Federal",2012,3,6,"2012-03-06T00:00:00","2018-08-03T19:56:09.878+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000194625","36","UB - Herbário da Universidade de Brasília","Brasília","Chácara no Núcleo Rural Rajadinha II","pt","UB",1213651099,"BRA:UnB:UB:0000194625","Collection","Fernandes, MH; et al.","194625","UnB","Universidade de Brasília (UnB)","Árvore 3m. Frutos imaturos verdes. Frutos com pequenas manchas roxas escuras; Cerradão. Levemente inclinado. Latossolo vermelho","Fernandes, MH","",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.753056,-47.6425,"original coordinates","original coordinates OK"
"104","Emmotum nitens",1213669614,-10.215961,-48.364328,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:02:13.601+0000","2018-08-03T19:56:15.581+0000",119,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",312,0,"SOUTH_AMERICA","Tocantins",2012,3,31,"2012-03-31T00:00:00","2018-08-03T19:56:15.613+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000213503","22","UB - Herbário da Universidade de Brasília","Palmas","Orla do lago","pt","UB",1213669614,"BRA:UnB:UB:0000213503","Collection","Lemos, HL; Mews, HA; Pinto, JRR","213503","UnB","Universidade de Brasília (UnB)","Árvore com cerca de 3,2m de altura. Flores amarelas; Cerrado típico sobre areia","","",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Palmas","Tocantins","brazil",3877,"Palmas",1721000,-48.15252,-10.220926,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.215961,-48.364328,"original coordinates","original coordinates OK"
"105","Emmotum nitens",1424463337,-10.3,-41.383333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:37.377+0000","2018-09-24T20:03:51.464+0000",207,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",896,NA,"","Bahia",2012,3,14,"2012-03-14T00:00:00","2018-12-06T17:00:38.291+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:810519","1470","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Sento Sé","Após o Povoado Gangorra, ca de 600m do Povoado das Almas, leito de rio seco que corta a estrada.","","RB",1424463337,"urn:catalog:JBRJ:RB:810519","PhysicalObject","V.M. Cotarelli et. al.;","RB00810519","JBRJ","","Árvore ca 3m alt.; Inflorescências axilares. Flores com pétalas alvas. Frutos verde carnosos","R. Marquete","2017-10-18T23:48:34.962+0000",NA,"","RB 585348","Caatinga; Fitofisionomia: Área de Tensão ecologica; Solo; Neossolo Litólico eutrófico","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Sento Sé","Bahia","brazil",3892,"Sento Sé",2930204,-41.658076,-10.134058,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.3,-41.383333,"original coordinates","original coordinates OK"
"106","Emmotum nitens",1090530110,-11.665794,-47.69685,"gass84","965b5ae5-7b2d-4155-a7ff-e9e496d70f90","605d693a-f335-44fb-b6cf-3ac49842358e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-24T12:22:50.574+0000","2017-12-29T14:53:09.496+0000",134,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",812,0,"","Tocantins",2012,3,7,"2012-03-07T00:00:00","2018-12-08T04:43:05.450+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUTO - Herbário da Universidade de Tocantins","BRA:UNITINS:HUTO:0000004545","20","HUTO - Herbário da Universidade de Tocantins","Natividade","Serra da Natividade. Parcela 5 placa 465","pt","HUTO",1090530110,"BRA:UNITINS:HUTO:0000004545","Collection","Lemos, H.L.","4545","UNITINS","Fundação Universidade de Tocantins (UNITINS)","Árvore com cerca de 6,1 m de altura. Folhas pilosas na parte abaxial e inflorescência amarela; Cerrado rupestre","","2016-12-15T18:24:15.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Natividade","Tocantins","brazil",3629,"Natividade",1714203,-47.648626,-11.797878,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-11.665794,-47.69685,"original coordinates","original coordinates OK"
"107","Emmotum nitens",1095261290,-15.748333,-47.585277,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:21:07.277+0000","2018-11-23T18:21:35.529+0000",127,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",NA,NA,"","Distrito Federal",2012,3,6,"2012-03-06T00:00:00","2018-11-23T18:22:50.760+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000086228","28","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Planaltina - Sítio Sr. Cupertino","pt","CEN",1095261290,"BRA:Cenargen:CEN:0000086228","Collection","Alba Cordeiro","86228","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Ramos com fruto. Doação","","",1,"Exsicatas","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.748333,-47.585277,"original coordinates","original coordinates OK"
"108","Emmotum nitens",1587323978,-11.665833,-47.696944,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:21:08.277+0000","2018-11-23T18:21:38.617+0000",127,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",812,0,"","Tocantins",2012,3,7,"2012-03-07T00:00:00","2018-11-23T18:22:54.945+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000092504","20","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","NATIVIDADE","Serra da Natividade","pt","CEN",1587323978,"BRA:Cenargen:CEN:0000092504","Collection","Helena Lara Lemos","92504","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Folhas pilosas na parte abaxial Doação Herbario UB - Tocantins - Brasil","H. L. Lemos","",1,"Exsicatas","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","NATIVIDADE","Tocantins","brazil",3629,"Natividade",1714203,-47.648626,-11.797878,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-11.665833,-47.696944,"original coordinates","original coordinates OK"
"109","Emmotum nitens",1587324016,-10.215833,-48.364444,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:21:08.277+0000","2018-11-23T18:21:38.647+0000",127,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",312,0,"","Tocantins",2012,3,31,"2012-03-31T00:00:00","2018-11-23T18:22:55.063+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000092505","22","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PALMAS","Orla do Lago, cerrado tipico sobre areia","pt","CEN",1587324016,"BRA:Cenargen:CEN:0000092505","Collection","Helena Lara Lemos","92505","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Doação Herbario UB - Tocantins - Brasil","H. L. Lemos","",1,"Exsicatas","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","PALMAS","Tocantins","brazil",3877,"Palmas",1721000,-48.15252,-10.220926,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.215833,-48.364444,"original coordinates","original coordinates OK"
"110","Emmotum nitens",1095258517,-15.753055,-47.6425,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:21:06.841+0000","2018-11-23T18:21:34.150+0000",127,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",972,0,"","Distrito Federal",2012,3,6,"2012-03-06T00:00:00","2018-11-23T18:22:48.818+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000083423","36","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Chácara no núcleo rural Rajadinha II.","pt","CEN",1095258517,"BRA:Cenargen:CEN:0000083423","Collection","Márcio Honorato Fernandes","83423","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Frutos com pequenas manchas roxas escuras.","M. H. Fernandes","",6,"Exsicatas","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.753055,-47.6425,"original coordinates","original coordinates OK"
"111","Emmotum nitens",1424502812,-15.661111,-42.765556,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:02.292+0000","2018-09-24T20:04:14.487+0000",207,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",NA,NA,"","Minas Gerais",2012,3,22,"2012-03-22T00:00:00","2018-12-06T17:01:03.250+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:926904","462","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio Pardo de Minas","Parque Estadual de Serra Nova, Geraes de Santana.","","RB",1424502812,"urn:catalog:JBRJ:RB:926904","PhysicalObject","M.J.R. Rocha; A.F.S. Pereira, M. Lautert, M.O. Bünger","RB00926904","JBRJ","","Arbusto com 2m de altura, coletada em botão floral.","","2015-02-12T15:12:06.880+0000",NA,"","RB 617383","","","","","","","cf.","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Rio Pardo de Minas","Minas Gerais","brazil",3112,"Rio Pardo de Minas",3155603,-42.551348,-15.709272,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.661111,-42.765556,"original coordinates","original coordinates OK"
"112","Emmotum nitens",1090886424,-18.668056,-39.8025,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:00:33.088+0000","2018-12-14T17:00:33.298+0000",147,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","2012-12-04T00:00:00",20,0,"","Espírito Santo",2012,4,21,"2012-04-21T00:00:00","2018-12-14T17:00:39.512+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000032991","3002","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Conceição da Barra","APA de Conceição da Barra.","pt","VIES",1090886424,"BRA:UFES:VIES:0000032991","Collection","Assis, A.M.; Santos, J.","32991","UFES","Universidade Federal do Espírito Santo, UFES","","Assis, A.M.","2018-12-12T12:02:32.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Conceição da Barra","Espírito Santo","brazil",2736,"Conceição da Barra",3201605,-39.832833,-18.445026,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.668056,-39.8025,"original coordinates","original coordinates OK"
"113","Emmotum nitens",1095261332,-15.950555,-48.123611,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:21:07.285+0000","2018-11-23T18:21:35.568+0000",127,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",NA,NA,"","Distrito Federal",2012,7,3,"2012-07-03T00:00:00","2018-11-23T18:22:50.691+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000086295","150","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Gama - Embrapa CTZL","pt","CEN",1095261332,"BRA:Cenargen:CEN:0000086295","Collection","Alba Cordeiro","86295","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","No interior da mata. Ramo com fruto. Doação","","",1,"Exsicatas","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.950555,-48.123611,"original coordinates","original coordinates OK"
"114","Emmotum nitens",1837386828,-2.437144,-60.286064,"gass84","7aeb3ded-7443-4512-95f7-2ec7ab0f308c","a8d26b9b-a0c0-42b3-a479-b575f9b60793","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:22:23.096+0000","2018-12-23T18:22:25.017+0000",132,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","2012-08-21T00:00:00",9999,0,"","Amazonas",2012,8,21,"2012-08-21T00:00:00","2018-12-23T18:22:25.031+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","BRA:IFAM - CMZL:EAFM:0000015159","776","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996","pt","EAFM",1837386828,"BRA:IFAM - CMZL:EAFM:0000015159","Collection","Marra, DM; Neves, AF; Souza, IG","15159","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","árvore, DAP = 34.5 cm; Floresta de terra-firme ; HA","Marra, DM","2018-11-23T15:38:05.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Manaus, Presidente Figueiredo","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-2.437144,-60.286064,"original coordinates","original coordinates outside municipality original in manaus, presidente figueiredo falls in manaus"
